FlowID,FlowDuration,TotalPackets,TotalBytes,AvgPacketSize,BytesPerPacket,PacketRate,ByteRate,FlowVolume,Port,Protocol,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,InterArrivalTime
1346,0.078315657,3,2943,192.0324594,981,6.022977781,2425.280342,189.9374241,53,UDP,0,0,0,0,0,1.058363576
1155,298.4163656,86491,667556836,1495.121768,7718.223121,859.8033488,27108981.92,8089763859,443,TCP ,2,2,0,220,16595,0.004965213
1705,37.98480007,10,7415,260.7695561,741.5,3.700947125,646.401466,24553.43045,1883,UDP,1,0,0,15,27,2.346444074
1707,14.23535027,7,,292.4446481,1392.857143,1.045157933,182.2310296,2594.122536,443,TCP,1,0,0,18,35,1.4828018
1265,0.036902787,5,4367,126.1244939,873.4,1.996675716,3347.250324,123.5228654,53,UDP ,0,0,0,0,0,1.192633042
136,19.03890777,65,242686,609.7560218,3733.630769,46.69489031,30129.12172,573625.5695,8080, TCP,1,1,0,17,95,0.26573054
1426,,8,2181,78.19207893,272.625,1.469546669,4338.034979,4788.197369,53,UDP,0,0,0,0,0,1.611849944
100,19.61147928,23,427434,699.3517,18584.08696,48.03613457,27348.15885,536337.8507,443,TCP,3,2,1,6,10,0.13653094
372,23.67291999,10,212334,681.5600633,21233.4,22.98901939,19297.74616,456834.0009,443,SCTP,4,3,1,31,95,0.40297838
111,,121,468904,730.1364002,3875.239669,30.08452824,32879.74371,160930.3016,443,  TCP ,1,4,0,45,74,0.347301504
675,,31120,221902672,1221.048031,7130.548586,63.03563673,5896968.101,19495853504,443,TCP,2,2,0,172,9248,0.004683101
463,23.32895343,132,179204,479.3026717,1357.606061,19.04924622,43679.7517,1019002.893,80,tcp ,4,4,1,42,84,0.368268729
437,10.94776546,,199645,585.3429949,1018.596939,14.57302335,40885.58621,447605.8088,443,TCP,3,3,0,22,51,0.242079623
1455,1.788816124,2,630,174.1109894,315,7.4733051,1223.901159,2189.334127,53,UDP,0,0,0,0,0,0.46928472
417,7.154097076,135,80952,538.5034402,599.6444444,45.46862342,10878.72967,77827.48815,80,TCP,3,3,1,39,89,0.225585367
181,5.542361612,121,448166,560.7105295,3703.85124,9.872164992,26799.04921,148530.0216,443,Tcp,2,1,1,36,64,0.366368976
1286,0.780579784,8,1299,173.2999337,162.375,4.1131897,961.8560355,750.8053765,53,UDP,0,0,0,0,0,1.929719621
1498,1.535694342,7,1652,60.69254172,236,4.757154558,4203.402997,6455.1422,53,UDP,0,0,0,0,0,0.785318477
1052,535.96515,80968,57013422,,704.1475892,750.9080119,40112541.25,21498924187,22,tcp,2,2,0,392,21105,0.009015611
402,3.840440674,97,325812,699.747253,3358.886598,10.97031554,14191.86253,54503.00609,80,  TCP ,4,4,1,45,75,0.171285989
565,2774.306416,,133771431,1472.208984,37555.14627,437.07778,9347332.405,25932364262,443,TCP,1,1,0,964,8214,0.012858694
104,5.386352145,188,189638,707.0922149,1008.712766,7.257153959,31279.5218,168482.5193,443,TCP,3,4,1,20,58,0.08499124
1101,114.8758011,44237,327214155,1477.191503,7396.843253,109.1425699,27651111.17,3176443546,21,TCP,2,2,0,139,17481,0.00584762
1026,34.40414359,43004,985835871,1433.086739,22924.28311,288.2847409,9019368.649,310303654,22,tcp ,2,2,0,65,17862,0.006954092
536,2448.127314,30199,12524104,1253.126925,414.7191629,153.1382072,4106455.509,10053125896,443,TCP,0,1,0,595,7170,0.019769256
1065,134.5258173,41855,506825432,1465.095671,12109.07734,646.1015078,28897331.7,3887437165,21,TCP,1,2,0,103,14217,0.003668534
83,29.41679926,43,325427,587.6555603,7568.069767,1.99509654,12568.86121,369735.667,80,TCP,2,3,1,8,58,0.234429404
967,537.6781861,97762,998704880,1432.408335,10215.67562,270.8594136,17445487.94,9380058310,21,TCP,2,2,0,244,16400,0.002507986
384,13.00102644,40,166123,776.8713142,4153.075,39.42060218,35278.24475,458653.3928,443,TCP,4,4,1,45,67,0.292498243
561,1648.714597,27615,131801278,,4772.814702,279.1855413,5343852.169,8810487074,443,TCP,0,1,0,756,1573,0.033146411
1692,1803.309634,138484,16639195,244.9247109,120.1524725,68.68914927,353718.7762,637864476.7,41501,TCP,1,0,0,862,1250,0.0102222
1410,1.861472375,,4053,177.9368291,675.5,6.502638568,3090.513755,5752.905979,53,UDP,0,0,0,0,0,1.559688705
375,2.730780837,178,412627,301.3313493,2318.129213,19.02135982,43721.61104,119394.1376,8080,TCP,4,1,0,7,95,0.4008998
1445,0.292662802,8,3138,128.4569442,392.25,1.455032779,2238.201868,655.0384291,53,UDP,0,0,0,0,0,0.161749111
262,22.1451233,74,99460,795.0639375,1344.054054,17.36841519,2274.507943,50369.25884,443,TCP,2,4,0,40,14,0.117031229
800,2626.472826,1860,226890917,1285.496133,121984.364,158.1004088,2695710.673,7080210828,8080,TCP,2,2,0,803,4332,0.008343164
1377,0.624134912,3,4273,199.716212,1424.333333,9.449862944,2357.063827,1471.125823,53,UDP,0,0,0,0,0,
3,23.61747604,84,372831,564.3804666,4438.464286,30.65138657,37765.72082,891931.0068,443,TCP,2,4,0,31,71,0.316562622
603,1517.664805,7179,20571573,1227.222839,2865.520685,5.11911276,5761964.059,8744730062,80,TCP,1,2,0,349,6581,0.03154238
119,22.97746804,82,279474,782.2741539,17041.09756,24.14106992,19156.5813,440169.7345,8080,TCP,1,4,1,35,90,0.222379221
1599,5858.040709,129397,12104157,182.0363423,93.54279466,59.83525493,54996.80421,322173517.9,33534,UDP,0,1,0,411,2195,0.01127174
695,696.5066451,37032,279181863,1210.963443,7538.935596,469.0522922,1671989.292,1164551652,443,TCP,0,2,0,451,6510,0.006017738
975,554.3978236,58123,480874683,1447.312101,8273.397502,524.0579813,9962713.728,5523306808,443,T.C.P,2,1,0,368,44960,0.009736636
545,,34808,335198012,1355.031084,9629.913009,378.5473918,1606026.2,3169752003,80,TCP,1,2,0,148,6335,0.008110865
27,-10,45,149924,407.0361752,3331.644444,22.00802497,26894.26863,444033.2551,443,TCP,4,1,1,18,43,0.350275549
978,180.9268787,98551,596695160,1474.009505,6054.683971,146.1506838,9490635.784,1717111109,443,TCP ,1,2,0,337,34245,0.004664612
1591,4353.139017,212280,46445399,204.6971603,218.7930987,175.618611,158904.3445,691732702.1,18712,TCP,1,0,0,917,9435,0.010484757
2,5.310470104,72,347627,335.040901,4828.152778,43.25262346,1917.081535,10180.60418,80,TCP,1,2,0,23,75,0.453208125
1810,0.081054396,9,459,70.86130566,51,2.211278936,414.3282104,33.58312279,53,UDP,0,0,0,0,0,0.762181799
1343,0.854502961,5,931,52.33455804,931,7.757626507,2219.090255,1896.219193,53,UDP,0,0,0,0,0,0.665376089
1702,19.36499359,31,5924,209.6151162,191.0967742,4.204428466,698.1307053,13519.29663,1883,TCP,0,0,0,6,45,6.409819638
698,2804.062011,21263,407569475,1407.191156,19168.01369,221.2764678,3471768.894,9735055267,443,,2,2,0,614,811,0.031420488
532,502.130988,11096,33984020,1263.777055,3062.727109,305.6325626,2805102.836,1408529059,443,TCP,2,1,0,754,3241,0.022710314
145,14.11656833,169,0,371.6226153,14455.4142,38.53772588,36650.20851,517375.173,80,TCP,3,3,1,8,48,0.147989838
1251,1.113010555,4,3617,139.7235981,904.25,2.527695614,2639.166759,2937.420459,53,UDP,0,0,0,0,0,0.706602246
1123,518.0450715,19807,749476267,1458.841293,37838.95931,489.5552788,13253730.73,6866029882,22,TCP,1,1,0,460,1580,0.001756104
926,2074.128926,35297,233891691,1354.770425,6626.39009,387.2981752,943492.7244,1956925551,443,TCP,1,1,0,694,4710,0.034557115
877,2700.809872,18158,284309844,1294.873724,15657.55281,213.3573041,3528950.127,9531023342,80,TCP,1,2,0,519,6239,0.047697838
1815,20.56811323,125,60746,376.8166401,485.968,35.27284466,20410.98766,419815.5054,80,TCP,1,1,1,11,56,0.349060287
1223,315.8758226,61613,467258139,1452.512819,7583.758931,104.993086,32887710.32,10388432549,443,TCP,2,1,0,187,38670,0.002836854
1504,6730.540455,118791,,358.525203,174.2998544,137.1090656,147844.5757,995073897.8,47391,TCP,0,1,0,7009,8820,0.016636872
1405,0.468327252,3,2221,86.34244347,740.3333333,9.811635379,3955.515832,1852.475861,53,UDP,0,0,0,0,0,0.726948869
775,2510.019862,14933,198641462,1228.950271,13302.18054,454.335842,5432830.601,13636512718,443,,0,1,0,464,4702,0.035234148
231,24.91175782,80,251981,658.9652849,3149.7625,13.33864005,35122.33728,874959.1602,443,TCP,2,2,0,30,70,0.023545986
1458,1.483310094,4,2304,86.12366395,576,9.102833184,4056.069012,6016.408108,53,UDP,0,0,0,0,0,0.8363437
124,1.426192767,186,172356,402.9095645,926.6451613,13.58697458,38011.08303,54211.13167,443,TCP,2,4,0,47,23,0.441066039
1659,,309830,43869292,187.6224239,141.5914921,113.5935098,15387.44334,44860153.95,11943,UDP,0,0,0,3477,9173,0.006158725
1183,532.6648327,16154,768689352,1470.094287,47585.07812,901.4266801,17064669.83,9089749497,443,tcp ,1,2,0,189,2558,0.009155873
1647,3721.183216,332590,30837851,272.145087,92.72031931,95.25480159,222880.7032,829379932.1,22010,T.C.P,1,0,0,5830,7286,0.011997399
280,,165,282503,513.0711429,1712.139394,46.47208419,27329.83663,770808.3471,80,TCP,3,4,1,14,66,0.347847436
937,449.1133749,29772,23555266,1245.6919,791.1885664,258.0351432,9493596.052,4263700963,443,TCP ,2,1,0,251,9813,0.042694257
72,12.54547613,171,242807,671.0356502,1419.923977,16.90387365,43439.01084,544963.0737,443,TCP,3,2,0,44,82,0.294318753
1553,6349.481441,446451,15232766,491.6305198,34.11968167,94.35189545,152293.233,966983056.9,57954,UDP,1,0,0,5178,2041,0.013282767
495,29.8525773,165,118654,706.3130277,719.1151515,17.85858389,14862.78846,443692.5415,443,TCP,1,2,0,46,27,0.483362432
167,3.148416376,176,189031,372.6034313,1074.039773,40.27747367,35868.37222,112928.5705,443,TCP,4,2,0,23,61,0.141987662
989,111.3866579,55477,440289465,1409.769487,7936.432486,390.3245378,16563087.62,1844906975,22,T.C.P,2,1,0,413,34777,0.009706869
689,1215.330635,8374,63424280,1337.338731,7573.952711,294.6528612,3436023.807,4175904997,443,TCP,2,1,0,894,872,0.022509413
432,24.68159197,44,296479,588.0512054,6738.159091,27.60978706,45586.12238,1125138.072,8080,TCP,2,2,1,43,66,0.10864151
906,594.740671,2595,278837873,1260.721531,107451.9742,293.9267252,7103648.762,4224828831,443,TCP,0,1,0,920,6146,0.018684325
438,7.330402117,71,247518,789.8319222,3486.169014,30.10286144,1249.296636,9157.846703,443,TCP,1,1,0,10,77,0.338904192
94,12.57153812,85,73629,650.2086231,866.2235294,3.865608488,15027.26907,188915.8859,443,TCP,2,4,0,18,41,0.026475312
316,21.80744928,119,126169,588.7499676,1060.243697,19.00340556,46815.0358,1020916.519,443,TCP,1,4,1,49,53,0.431102317
435,20.40077293,181,224200,386.1949585,1238.674033,9.315936756,29782.94705,607595.1399,80,TCP,3,3,0,39,62,0.147317847
91,24.09588401,151,91824,359.9888257,608.1059603,41.8211841,39413.46046,949702.1718,80,T.C.P,3,2,0,17,22,0.439808523
483,15.96071012,197,174487,438.4214231,885.7208122,38.48215241,16357.45738,261076.6355,80,,2,2,0,46,46,0.475385889
381,10.00583009,15,445700,351.4540637,29713.33333,25.05729288,24382.37207,243965.8721,80,TCP,3,2,0,32,72,0.320198306
476,0.752977874,108,43902,467.6690019,406.5,15.38493158,7278.748382,5480.736482,443,TCP,4,2,0,31,38,0.398538798
928,1644.98533,4563,306304893,1486.125763,67127.96252,456.6732448,3757051.324,6180294310,443,TCP,1,2,0,389,847,0.023804546
808,2928.002856,39911,266522506,1270.947051,6677.921024,60.94444024,8003640.283,23434681606,443,TCP,1,1,0,528,825,0.032253424
220,18.57705549,12,75876,709.5278213,6323,35.59395421,3748.360947,69633.5093,443,  TCP ,3,1,1,25,69,0.436124827
344,23.39245099,142,212214,379.6584529,1494.464789,35.97839402,14810.79799,346460.8662,8080,T.C.P,3,2,1,44,93,0.411403553
114,3.819895228,151,230914,356.1666865,1529.231788,10.44267369,41527.59598,158631.0657,443,TCP,2,1,0,11,62,0.139983455
423,15.62192953,,245215,780.2981468,5330.76087,16.8763873,13650.39121,213245.4495,80,TCP,1,4,0,16,81,0.054854693
248,22.16783779,,,377.5064365,3175.747368,31.50766439,41610.37474,922412.0375,443,  TCP ,4,3,1,14,42,0.389419766
1056,,87242,918270971,1471.125574,10525.56075,954.3762963,44443990.83,6410253858,22,TCP,1,2,0,163,27393,0.007411562
1464,0.661232191,4,4797,64.23227752,1199.25,6.886728897,1623.450068,1073.477445,99999, UDP,0,0,0,0,0,1.786809424
325,27.24030053,77,363616,305.3712434,4722.285714,30.61799118,48016.74397,1307990.536,8080,TCP,4,1,0,47,52,0.088703846
35,13.31652843,,306348,442.1876829,1721.05618,4.562367966,47764.26438,636054.1847,443,TCP,1,1,0,47,16,0.434152305
1689,5924.911758,,3640490,183.8915943,7.36510422,85.33636576,465775.6501,2759679626,34364,UDP,0,0,0,270,9035,0.010967236
493,0.771419395,28,150326,508.067845,5368.785714,9.266692624,5740.590089,4428.402536,80,TCP,1,3,0,33,98,0.065246943
424,5.026075348,176,115674,769.0604791,657.2386364,24.00933469,43603.62702,219155.1148,80,TCP,3,2,0,17,18,0.434367909
1503,5805.072174,406990,43784548,490.848419,107.5813853,190.4808381,170599.7251,990343717.2,13665, TCP,0,1,0,6511,1270,0.009687377
1739,54.10705822,34,1543,,45.38235294,4.195991198,334.4220033,18094.5908,443,TCP,0,0,0,12,46,1.179355271
1511,728.4020563,395174,12461468,427.6370708,31.53412927,188.2967757,200386.7294,145962105.7,45009,UDP,1,0,0,3579,8406,0.00713466
203,8.395563988,56,224213,517.9613207,4003.803571,10.00113289,35651.97515,299318.4387,80,,2,3,0,37,44,0.148865864
782,133.0709012,4616,255864286,1357.261327,55429.87132,233.4290423,3125187.694,415871542.9,443,TCP,1,1,0,686,1818,0.027068386
1556,739.0623717,87571,21152358,,241.5452376,102.5814076,386106.1359,285356516.5,40495, TCP,1,1,0,2683,4204,0.017643443
1042,202.5382699,67300,794457857,1464.170151,11804.72299,679.349959,10002577.59,2025904759,443,TCP,1,2,0,62,33091,0.001778487
363,1.416491878,188,372324,523.9743809,1980.446809,13.46220927,25401.44327,35980.93808,443,TCP,4,3,0,31,55,0.395714956
1572,918.0252779,211779,,163.6667601,139.512029,93.33191557,157917.6456,144972390.4,3993,SCTP,1,0,0,1157,7067,0.013533887
814,3058.703183,47841,202983407,1478.904706,4242.875504,94.76576749,7142449.583,21846633274,443,TCP,1,2,0,681,5887,0.008570299
1416,0.028879792,5,4495,70.05821126,4495,6.895981313,3512.738168,101.4471462,53,UDP,0,0,0,0,0,1.730750871
1111,306.2923252,38987,73393941,1479.900177,1882.523431,738.1500391,45289475.41,13871818730,22,TCP,2,2,0,179,9284,0.001075247
1113,160.3495954,10925,420198771,1435.882151,38462.13007,895.9366849,44610109.34,7153212984,21,TCP,1,1,0,476,20962,0.005564655
622,576.5318908,34176,253529999,1287.672286,7418.363735,217.2783713,4687909.408,2702729275,443,TCP,1,2,0,206,1104,0.047079702
1592,3006.594003,,45418227,294.0080191,310.1405793,65.47720446,465334.048,1399070558,51706,tcp,1,1,0,8713,4476,0.015260843
1102,112.282131,16913,740107803,1450.978399,43759.69982,519.4056603,11168692.73,1254044620,21,TCP,1,1,0,141,13305,0.009266009
936,2870.457726,26645,,1485.656077,15930.84267,407.3615437,3573099.732,10256431731,1935, TCP,0,1,0,895,4718,0.011135104
670,2278.512947,2427,322071473,1458.042311,132703.5323,318.1005669,6584652.867,15003216806,443,TCP,2,2,0,201,8680,0.009820002
1576,4657.452933,142334,9668654,453.3712915,67.92933523,94.20135674,444524.3172,2070351085,41535,TCP ,1,0,0,7652,3847,0.019206386
659,1308.37888,5623,23468393,1439.763828,4173.642717,173.5364028,5303649.78,6939183360,443,,2,2,0,951,7707,0.012912187
619,709.4469398,12615,452246524,1298.492639,35849.90281,157.5425087,9746139.157,6914368600,443,TCP,2,2,0,618,5779,0.04166697
278,20.4195544,194,353685,573.3884822,1823.118557,9.298079155,6347.170466,129606.3926,443,TCP,3,2,1,16,45,0.187813259
1304,0.32869304,9,421,84.47199491,46.77777778,6.102400664,3803.872575,1250.306441,53,UDP,0,0,0,0,0,0.424201881
1714,50.386346,43,5827,195.8617729,135.5116279,1.610647581,466.1007427,23485.11329,5683,UDP,0,1,0,8,40,9.465790299
1514,590.2869651,398003,31230622,425.8415369,78.46830803,141.9881692,4617949.056,272591513.3,48569,TCP,0,1,0,9880,2710,0.014060357
337,10.76171398,164,143781,788.7236771,876.7134146,48.6952643,23181.4402,249472.029,443,TCP,4,1,0,10,37,0.053945741
1759,20.04143688,18,7602,154.9033831,422.3333333,1.267570915,766.6577687,15364.92328,8883, TCP,1,1,0,8,41,6.510536179
1510,1898.796196,149076,27228690,181.4996904,182.6497223,198.1216329,37944.49394,72048860.74,0,  UDP ,0,0,0,3329,5852,0.019838931
816,2474.440833,6851,382949205,1261.205072,55896.83331,456.5839055,7159000.817,17714523941,443, TCP,2,2,0,219,1766,0.026906553
1797,27.20800863,6,4001,230.2004129,666.8333333,4.483253412,107.9030962,2935.828373,8883,TCP,1,0,0,13,30,7.735931396
943,3280.054576,32914,272706792,1391.571378,8285.434526,66.31454613,6019858.86,19745465601,8080,TCP,0,1,0,943,5194,0.033619532
634,525.4824834,36820,53634525,1308.399048,1456.668251,403.3235849,1762737.469,926287663,443,TCP,2,1,0,242,1102,0.02135797
195,2.012671996,116,311354,790.4157247,2684.086207,9.069677355,20412.86143,41084.39456,443,TCP,3,4,1,14,58,0.133118664
891,605.471388,22270,102557013,1261.429107,4605.164481,221.1314343,5630201.737,3408926060,80,TCP,1,1,0,497,7551,0.034936131
1371,0.193601671,5,3955,133.3199112,791,8.518505432,4152.124795,803.8582978,53,UDP,0,0,0,0,0,0.755273048
389,6.474828537,66,313416,741.4028124,4748.727273,39.9352866,2302.228461,14906.53454,443,TCP,2,1,1,49,99,0.214795465
50,23.96930828,189,141320,626.0550957,747.7248677,12.05985985,24300.17056,582458.2795,443,TCP,4,4,0,25,17,0.360506184
576,1181.82843,37368,478463228,1256.107501,12804.08981,340.7242601,3147608.418,3719933114,443,TCP,1,1,0,726,7723,0.010353351
156,16.04989368,88,24546,388.529505,278.9318182,43.23098948,49839.31224,799915.6624,8080,TCP,1,4,1,41,47,0.416578537
1275,1.516673858,3,1923,144.2474307,641,9.480065782,2022.988792,3068.214216,53,udp ,0,0,0,0,0,0.506809257
37,9.004141409,158,241597,628.2263039,1529.094937,39.60979673,2961.279682,26663.78101,80,TCP,1,1,0,29,55,
523,,4410,292656979,1498.665587,66362.12676,362.5134105,8167715.53,17740755414,443,T.C.P,0,2,0,835,7185,0.001323437
426,28.64605382,191,210892,583.8913153,1104.146597,40.32791248,45115.19345,1292372.26,443,TCP ,1,2,0,17,93,0.258061004
789,2820.741549,44245,72919363,1305.005664,1648.081433,416.3195385,1993907.513,5624297768,443,TCP,2,1,0,980,4081,0.04758018
1184,352.6396905,69455,681209004,1422.121042,9807.918854,-10,27678329.67,9760477609,443,tcp ,1,2,0,279,10254,0.006483195
1127,512.8178902,67003,600762986,1454.800542,8966.210259,945.4157304,27041860.52,13867549858,22,TCP,1,2,0,283,39298,0.006694201
710,2729.993464,48650,118778004,1380.407315,2441.480041,32.30732712,5154508.807,14071775353,8080,TCP,0,2,0,135,9362,0.03804698
345,2.66588274,163,321284,507.2395233,1971.067485,47.43012815,21318.99959,56833.95303,443,TCP,1,2,1,42,16,0.152844771
1640,2063.27594,434059,37296767,119.9629924,85.92557003,62.86018259,146198.0181,301646853.2,50524,UDP,1,1,0,5456,6546,0.00979249
1809,7.812598184,131,,376.4177879,421.3282443,7.458397386,31790.65077,248367.5805,443,TCP,3,3,1,37,95,0.188784839
75,11.76440253,36,278473,522.8620141,7735.361111,8.321198675,38949.7224,458220.2128,8080,TCP,3,4,0,46,38,0.225538916
1167,219.7434362,2765,980863046,1423.026325,354742.5121,865.2644012,6536722.791,1436401927,8080,TCP,2,2,0,116,26092,0.008455874
238,13.47582856,138,414598,496.4675026,3004.333333,0.78163252,33898.40956,456809.1557,80,Tcp,2,1,1,37,25,0.393904448
1344,0.919461475,2,4686,111.4463493,2343,4.009162183,665.6856814,612.0723381,53,UDP,0,0,0,0,0,0.862463011
956,302.8373711,31080,103747626,1431.409504,3338.083205,438.6914947,6437522.061,1949522258,443,TCP,1,2,0,473,16162,0.00230144
884,2392.60452,45735,399298475,1414.181971,8730.698043,451.3229717,3679220.713,8802920109,443,TCP,2,1,0,680,5027,0.001685522
80,23.91748133,18,418633,780.9279251,23257.38889,9.795976566,19905.8353,476097.4442,80,TCP,2,1,0,24,29,0.437069598
591,1421.008705,18416,476873327,1466.972281,25894.51167,310.7389164,9807449.713,13936471415,1935, TCP,2,2,0,867,8101,0.04221491
1190,316.9917273,,923561840,1425.129477,68114.30341,702.853096,2156056.291,683452007.8,443,TCP,1,2,0,127,23532,0.002234009
400,3.862215145,198,-1000,710.2480732,121.7323232,22.9430498,17900.72616,69136.45568,80,TCP,4,2,1,20,56,0.258863479
1029,67.02606482,73066,548578579,1442.825246,7507.987012,61.7843838,42103731.76,2822047454,21,TCP,2,2,0,162,49522,0.009072602
1454,0.068233613,2,3730,146.2231633,1865,8.939440438,2051.646467,139.9912517,53, UDP,0,0,0,0,0,0.668252684
1364,1.73117862,7,2479,126.8634865,354.1428571,2.499693288,3534.237407,6118.396235,53,UDP,0,0,0,0,0,0.436923262
1469,1.285145515,9,1592,189.249936,176.8888889,4.766520027,1628.425797,2092.76411,53,UDP,0,0,0,0,0,1.563950999
951,125.7678982,79850,361443515,1452.094142,4526.531183,837.5678105,3235131.537,406875693.6,22,TCP,1,1,0,479,17816,0.009299949
648,2678.654147,34731,146717341,1423.013846,4224.391495,486.3843749,9900090.889,26518919513,443,  TCP ,0,1,0,299,7191,0.014083848
1092,549.8316508,60682,703766465,1466.373219,11597.61486,629.0223963,33601405.1,18475116034,21,TCP,1,2,0,290,30675,0.001642671
227,14.40088281,198,373007,353.4840121,1883.873737,12.0147935,32616.19943,469702.0658,443,TCP,3,2,1,25,17,0.141034602
783,3496.079725,28849,229634384,1385.253507,7959.873271,240.5051881,4583109.246,16022915310,1935,TCP,1,1,0,894,941,0.032786381
544,429.9884373,33629,220226558,1449.01746,6548.709685,165.8418563,1860264.567,799892254.1,443,TCP,2,2,0,312,3107,0.045130331
723,2981.69091,23772,82012115,1392.536317,3449.945945,173.0526826,1177969.883,3512342093,443,TCP,2,2,0,851,7708,0.030815077
756,2319.687917,6326,236590316,1488.472128,37399.67057,453.5060976,7161862.956,16613286966,443,TCP,0,2,0,235,7626,0.002733796
1249,353.2945287,31048,570520981,1473.165755,18375.4503,972.7432266,4010747.663,1416975205,443,TCP,1,1,0,444,46994,0.006358131
962,249.3145835,25736,321918168,1469.123062,12508.47715,464.9587606,42409168.57,10573224199,443,TCP,2,1,0,374,45488,0.004012971
1395,1.800325747,7,3488,76.63624609,498.2857143,0.529125513,1995.13757,3591.897537,53,UDP,0,0,0,0,0,1.526424669
1433,1.948990749,4,4640,83.03575826,1160,9.025651197,3182.956593,6203.552955,53,UDP,0,0,0,0,0,0.236052691
159,6.447628674,105,41879,399.9371881,398.847619,48.65702196,9859.743859,63571.96722,443,TCP,2,2,0,46,69,0.264652079
825,342.5507182,35644,310088591,1425.278984,8699.601363,186.2363552,2533106.045,867717295,443,TCP,0,1,0,760,9776,0.012964553
1342,0.27865041,2,1760,196.8928826,880,9.00331102,3522.318758,981.4955652,53,UDP,0,0,0,0,0,0.807858457
524,3400.441727,42940,290744726,1398.405114,6770.953097,106.1953358,7395356.684,25147479457,1935,TCP,2,2,0,842,2944,0.026106051
1397,1.97128735,9,1031,194.9892353,114.5555556,3.843513216,1529.363911,3014.815732,53,UDP,0,0,0,0,0,0.788928253
1821,21.97104838,189,361644,461.9574578,1913.460317,12.95786763,4651.879792,102206.676,443,TCP,3,4,1,40,97,0.378458162
182,15.06992473,171,115213,787.8919311,673.7602339,46.92950518,43531.9391,656023.0454,443,TCP,4,3,1,13,72,0.418778742
1263,1.719857615,6,3105,81.64880917,517.5,8.608713833,3585.722856,6166.93276,53,UDP,0,0,0,0,0,1.976204299
1107,552.9274534,56470,377693881,1418.546208,6688.398814,720.0332487,3730563.297,2062730864,21,TCP ,1,1,0,427,14570,0.008663314
981,349.7150051,81603,820033060,,10049.0553,552.8010878,19440726.28,6798713690,21,TCP,2,2,0,261,4566,0.008871149
947,2553.64876,46582,90847808,1215.590011,1950.277103,316.7126367,6607613.252,16873523390,443,TCP,1,1,0,771,1833,0.012077044
12,11.8655403,51,7018,662.7276303,137.6078431,13.1474659,2577.159177,30579.38608,443,TCP,2,2,0,42,11,0.331464802
1374,,5,2237,,447.4,3.982396109,932.034569,334.9046727,53,UDP,0,0,0,0,0,0.192476884
589,1407.84878,45332,301357518,1300.362489,6647.787832,108.6844548,6809135.461,9586233052,443,TCP,1,1,0,756,7413,0.009007232
1709,16.3373287,25,2778,278.4568269,111.12,2.726779269,538.0620563,8790.496673,8883,TCP,0,0,0,7,17,9.5100295
1194,578.9467744,85374,10769019,1467.863042,126.1393281,285.6513158,25209824.28,14595146448,21,TCP,2,2,0,89,46671,0.001788287
621,2886.336646,10649,307760756,1465.959987,28900.43722,203.9796146,2824153.324,8151457233,443,TCP,2,2,0,943,763,0.014387429
1007,207.8008718,41724,381971818,1428.734262,9154.726728,448.2934816,44906436.61,9331596676,22, TCP,1,1,0,372,18010,0.001833806
842,1149.679916,10417,399296480,1352.091436,38331.23548,87.94066594,6302491.712,7245848140,1935,tcp,0,2,0,964,2289,0.03824228
1159,434.0284924,6079,497604218,1407.941088,81856.26221,985.1332652,45184744.35,19611466468,443,TCP,2,1,0,290,13175,0.006100891
1230,429.3656634,43927,965353459,1416.104343,21976.31204,864.1905783,31673829.24,13599654703,21,TCP,2,1,0,361,19500,0.003825454
1681,5720.826218,159133,7785622,485.5737055,48.9252512,177.1117569,86611.54911,495489620.9,31206,UDP,1,0,0,3762,764,0.007550699
1082,599.7142676,99038,426528211,1447.775557,4306.712686,478.8531047,17181576.19,10304036383,22,TCP ,2,2,0,275,23671,0.007170696
876,1272.909398,3349,25357739,1491.567378,7571.734548,199.494358,7009504.049,8922463580,443,TCP,0,2,0,771,6698,0.035390996
478,5.003188182,149,190750,341.4607493,1280.201342,11.75571402,32893.07707,164570.2545,443,TCP,4,1,1,6,32,0.272254201
360,24.03279365,76,262721,706.3213534,3456.855263,12.45561271,5702.938416,137057.5422,443,TCP,3,4,1,7,11,0.042545298
542,3141.692256,,445719541,1387.683566,9582.069417,398.247122,7929756.882,24912855788,443,TCP,0,2,0,356,3482,0.013541185
134,15.3867483,175,489820,546.4229009,2798.971429,48.98290902,29120.47468,448069.4142,443,TCP,4,4,1,18,67,0.185909159
1034,455.9862366,85032,589365986,1457.711915,6931.108124,926.0609691,9424735.821,4297549818,8080,TCP,1,2,0,391,47020,0.003920094
724,601.6728667,32574,229376568,1246.696247,7041.707128,88.05358705,8991667.551,5410042391,443,tcp ,0,1,0,508,4086,0.013307977
1771,24.84646326,47,1911,122.6346482,40.65957447,1.495539576,514.2034752,12776.13775,8883,TCP,0,0,0,14,5,1.615529377
865,2939.832738,29059,8742158,1313.688389,300.841667,430.2773277,6346016.479,18656227002,443,TCP,0,2,0,951,1721,0.019544853
768,787.6532646,16967,330003833,1416.605788,97248.72782,6.710621636,7361904.522,5798628131,443,TCP,1,2,0,575,3059,0.008962085
984,447.9702269,10915,243821900,1442.64813,22338.24095,614.1845678,1708880.678,765527664.8,443,TCP,2,2,0,281,31435,0.006542853
