FlowID,FlowDuration,TotalPackets,TotalBytes,AvgPacketSize,BytesPerPacket,PacketRate,ByteRate,FlowVolume,Port,Protocol,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,InterArrivalTime,Cluster
1474,1.656141509,4.0,4943.0,183.0725535,1235.75,6.593258835,4755.817589,7876.306918,53,udp,0,0,0,0,0,1.803870515,1
716,677.3621127,22360.0,407717971.0,1479.997959,18234.25631,261.6248471,9576919.762,6487042604.0,443,tcp,2,2,0,816,4330,0.029224319,0
1447,1.398913781,9.0,3522.0,86.5478204,391.3333333,5.812465078,1650.603028,2309.051324,53,udp,0,0,0,0,0,0.761309238,1
1806,515.7135257,71696.0,416800956.0,1407.893791,5813.447835,449.8461031,14374294.44784,14970495247.0,443,tcp,1,1,0,107,22185,0.00152322,0
636,2827.760328,2575.0,383420373.0,1325.322757,148901.1157,377.2068566,3381026.64,9560733002.0,443,tcp,1,1,0,124,7237,0.038106718,0
1252,0.137422604,9.0,4105.0,157.7874583,456.1111111,1.13170808,3696.509237,507.9839242,53,udp,0,0,0,0,0,1.698283526,1
1557,3485.16548655625,100923.875,38698701.0,364.2047393,251.4176076,168.6910925,372238.3953,1411610367.0,37080,tcp,1,1,0,3423,8628,0.005967798,2
232,8.543637938,105.0,115536.0,745.7474789,1100.342857,48.13389045,49508.19116,422980.0602,443,tcp,3,4,1,12,58,0.130313007,1
9,5.842599156,187.0,247335.0,492.870728,6613.235294,32.69995472,11990.18868,70053.86625,443,tcp,3,4,0,25,86,0.428238816,1
1695,3485.16548655625,100923.875,46408118.0,283.4857925,203.3802458,91.18212086,68614.86732,312426592.8,54816,udp,1,0,0,4271,457,0.007068685,2
527,240.3309388,9815.0,374734495.0,1333.902838,38179.77534,160.7368899,9480894.112,2278552183.0,443,tcp,1,2,0,403,2651,0.004717036,0
886,2849.573197,10469.0,16811728.0,1451.58915,1605.858057,200.2980441,6725391.07,19164494132.0,443,tcp,1,1,0,974,9051,0.003877991,0
176,16.31672002,142.0,334306.0,592.1094082,2354.267606,37.85017827,431100.8348,703415.1622,443,tcp,2,2,1,20,13,0.161087401,1
932,306.8187467,45053.0,471966557.0,1346.392636,10475.80754,226.8827261,9538525.332,2926598388.0,443,tcp,1,1,0,169,1920,0.006931101,0
772,1914.555063,47234.0,266715907.0,1403.594269,5646.693208,315.3228679,7937369.0,15196530002.0,443,tcp,2,2,0,886,6981,0.017261127,0
1500,1.723043512,7.0,1796.0,76.38881314,256.5714286,1.73323224,18088.91186,3116.798221,53,udp,0,0,0,0,0,1.819845844,1
218,9.426880591,104.0,390816.0,722.794373,3757.846154,6.083010895,18058.89766,170239.0719,443,tcp,3,3,0,30,81,0.208526379,1
1579,3485.16548655625,100923.875,25311837.0,210.274024,83.49938642,150.9996368,426704.2347,3032192493.0,57717,tcp,0,0,0,9320,9620,0.012998136,2
22,3.985675263,165.0,316894.0,575.0888213,1920.569697,1.734121482,7146.149361,28482.23074,443,tcp,1,3,1,27,94,0.21810694,1
502,3485.16548655625,43456.0,72053331.0,1281.847272,1658.075548,187.1455461,5864213.811,20567823357.0,1935,tcp,2,1,0,762,9201,0.015682861,0
948,1318.425105,49477.0,167528086.0,1246.526063,3385.979061,261.8277121,1238018.934,1632235242.0,1935,tcp,2,1,0,451,5246,0.042275002,0
1361,1.933744825,9.0,2248.0,67.09681239,249.7777778,1.272961796,4659.024529,9009.364573,53,udp,0,0,0,0,0,1.031638851,1
1700,3485.16548655625,100923.875,43977526.0,461.080281,140.8998683,86.79608252,55802.7082,290419677.1,14803,udp,0,0,0,6743,5996,0.006506286,2
681,2145.658083,7881.0,361161361.0,1441.716086,229134.2222,452.9936553,8305386.895,17820520524.0,1935,tcp,0,1,0,416,1434,0.043641402,0
1740,55.76714206,39.0,5616.0,97.10347012,144.0,1.406650536,713.9827887,39816.7796,1883,udp,1,0,0,16,31,2.047965018,1
1346,0.078315657,3.0,2943.0,192.0324594,981.0,6.022977781,2425.280342,189.9374241,53,udp,0,0,0,0,0,1.058363576,1
1155,298.4163656,86491.0,629814330.5,1495.121768,7718.223121,680.73359807,14374294.44784,8089763859.0,443,tcp,2,2,0,220,16595,0.004965213,0
1705,37.98480007,10.0,7415.0,260.7695561,741.5,3.700947125,646.401466,24553.43045,1883,udp,1,0,0,15,27,2.346444074,1
1265,0.036902787,5.0,4367.0,126.1244939,873.4,1.996675716,3347.250324,123.5228654,53,udp,0,0,0,0,0,1.192633042,1
136,19.03890777,65.0,242686.0,609.7560218,3733.630769,46.69489031,30129.12172,573625.5695,8080,tcp,1,1,0,17,95,0.26573054,1
100,19.61147928,23.0,427434.0,699.3517,18584.08696,48.03613457,27348.15885,536337.8507,443,tcp,3,2,1,6,10,0.13653094,1
372,23.67291999,10.0,212334.0,681.5600633,21233.4,22.98901939,19297.74616,456834.0009,443,sctp,4,3,1,31,95,0.40297838,1
463,23.32895343,132.0,179204.0,479.3026717,1357.606061,19.04924622,43679.7517,1019002.893,80,tcp,4,4,1,42,84,0.368268729,1
1455,1.788816124,2.0,630.0,174.1109894,315.0,7.4733051,1223.901159,2189.334127,53,udp,0,0,0,0,0,0.46928472,1
417,7.154097076,135.0,80952.0,538.5034402,599.6444444,45.46862342,10878.72967,77827.48815,80,tcp,3,3,1,39,89,0.225585367,1
181,5.542361612,121.0,448166.0,560.7105295,3703.85124,9.872164992,26799.04921,148530.0216,443,tcp,2,1,1,36,64,0.366368976,1
1286,0.780579784,8.0,1299.0,173.2999337,162.375,4.1131897,961.8560355,750.8053765,53,udp,0,0,0,0,0,1.929719621,1
1498,1.535694342,7.0,1652.0,60.69254172,236.0,4.757154558,4203.402997,6455.1422,53,udp,0,0,0,0,0,0.785318477,1
402,3.840440674,97.0,325812.0,699.747253,3358.886598,10.97031554,14191.86253,54503.00609,80,tcp,4,4,1,45,75,0.171285989,1
104,5.386352145,188.0,189638.0,707.0922149,1008.712766,7.257153959,31279.5218,168482.5193,443,tcp,3,4,1,20,58,0.08499124,1
1101,114.8758011,44237.0,327214155.0,1477.191503,7396.843253,109.1425699,14374294.44784,3176443546.0,21,tcp,2,2,0,139,17481,0.00584762,0
1026,34.40414359,43004.0,629814330.5,1433.086739,22924.28311,288.2847409,9019368.649,310303654.0,22,tcp,2,2,0,65,17862,0.006954092,0
536,2448.127314,30199.0,12524104.0,1253.126925,414.7191629,153.1382072,4106455.509,10053125896.0,443,tcp,0,1,0,595,7170,0.019769256,0
1065,134.5258173,41855.0,506825432.0,1465.095671,12109.07734,646.1015078,14374294.44784,3887437165.0,21,tcp,1,2,0,103,14217,0.003668534,0
83,29.41679926,43.0,325427.0,587.6555603,7568.069767,1.99509654,12568.86121,369735.667,80,tcp,2,3,1,8,58,0.234429404,1
967,537.6781861,97762.0,629814330.5,1432.408335,10215.67562,270.8594136,14374294.44784,9380058310.0,21,tcp,2,2,0,244,16400,0.002507986,0
384,13.00102644,40.0,166123.0,776.8713142,4153.075,39.42060218,35278.24475,458653.3928,443,tcp,4,4,1,45,67,0.292498243,1
1692,1803.309634,100923.875,16639195.0,244.9247109,120.1524725,68.68914927,353718.7762,637864476.7,41501,tcp,1,0,0,862,1250,0.0102222,2
375,2.730780837,178.0,412627.0,301.3313493,2318.129213,19.02135982,43721.61104,119394.1376,8080,tcp,4,1,0,7,95,0.4008998,1
1445,0.292662802,8.0,3138.0,128.4569442,392.25,1.455032779,2238.201868,655.0384291,53,udp,0,0,0,0,0,0.161749111,1
262,22.1451233,74.0,99460.0,795.0639375,1344.054054,17.36841519,2274.507943,50369.25884,443,tcp,2,4,0,40,14,0.117031229,1
800,2626.472826,1860.0,226890917.0,1285.496133,121984.364,158.1004088,2695710.673,7080210828.0,8080,tcp,2,2,0,803,4332,0.008343164,0
3,23.61747604,84.0,372831.0,564.3804666,4438.464286,30.65138657,37765.72082,891931.0068,443,tcp,2,4,0,31,71,0.316562622,1
603,1517.664805,7179.0,20571573.0,1227.222839,2865.520685,5.11911276,5761964.059,8744730062.0,80,tcp,1,2,0,349,6581,0.03154238,0
119,22.97746804,82.0,279474.0,782.2741539,17041.09756,24.14106992,19156.5813,440169.7345,8080,tcp,1,4,1,35,90,0.222379221,1
1599,3485.16548655625,100923.875,12104157.0,182.0363423,93.54279466,59.83525493,54996.80421,322173517.9,33534,udp,0,1,0,411,2195,0.01127174,2
695,696.5066451,37032.0,279181863.0,1210.963443,7538.935596,469.0522922,1671989.292,1164551652.0,443,tcp,0,2,0,451,6510,0.006017738,0
975,554.3978236,58123.0,480874683.0,1447.312101,8273.397502,524.0579813,9962713.728,5523306808.0,443,tcp,2,1,0,368,44960,0.009736636,0
978,180.9268787,98551.0,596695160.0,1474.009505,6054.683971,146.1506838,9490635.784,1717111109.0,443,tcp,1,2,0,337,34245,0.004664612,0
1591,3485.16548655625,100923.875,46445399.0,204.6971603,218.7930987,175.618611,158904.3445,691732702.1,18712,tcp,1,0,0,917,9435,0.010484757,2
2,5.310470104,72.0,347627.0,335.040901,4828.152778,43.25262346,1917.081535,10180.60418,80,tcp,1,2,0,23,75,0.453208125,1
1810,0.081054396,9.0,459.0,70.86130566,51.0,2.211278936,414.3282104,33.58312279,53,udp,0,0,0,0,0,0.762181799,1
1343,0.854502961,5.0,931.0,52.33455804,931.0,7.757626507,2219.090255,1896.219193,53,udp,0,0,0,0,0,0.665376089,1
1702,19.36499359,31.0,5924.0,209.6151162,191.0967742,4.204428466,698.1307053,13519.29663,1883,tcp,0,0,0,6,45,6.409819638,1
532,502.130988,11096.0,33984020.0,1263.777055,3062.727109,305.6325626,2805102.836,1408529059.0,443,tcp,2,1,0,754,3241,0.022710314,0
145,14.11656833,169.0,0.0,371.6226153,14455.4142,38.53772588,36650.20851,517375.173,80,tcp,3,3,1,8,48,0.147989838,1
1251,1.113010555,4.0,3617.0,139.7235981,904.25,2.527695614,2639.166759,2937.420459,53,udp,0,0,0,0,0,0.706602246,1
1123,518.0450715,19807.0,629814330.5,1458.841293,37838.95931,489.5552788,13253730.73,6866029882.0,22,tcp,1,1,0,460,1580,0.001756104,0
926,2074.128926,35297.0,233891691.0,1354.770425,6626.39009,387.2981752,943492.7244,1956925551.0,443,tcp,1,1,0,694,4710,0.034557115,0
877,2700.809872,18158.0,284309844.0,1294.873724,15657.55281,213.3573041,3528950.127,9531023342.0,80,tcp,1,2,0,519,6239,0.047697838,0
1815,20.56811323,125.0,60746.0,376.8166401,485.968,35.27284466,20410.98766,419815.5054,80,tcp,1,1,1,11,56,0.349060287,1
1223,315.8758226,61613.0,467258139.0,1452.512819,7583.758931,104.993086,14374294.44784,10388432549.0,443,tcp,2,1,0,187,38670,0.002836854,0
1405,0.468327252,3.0,2221.0,86.34244347,740.3333333,9.811635379,3955.515832,1852.475861,53,udp,0,0,0,0,0,0.726948869,1
231,24.91175782,80.0,251981.0,658.9652849,3149.7625,13.33864005,35122.33728,874959.1602,443,tcp,2,2,0,30,70,0.023545986,1
1458,1.483310094,4.0,2304.0,86.12366395,576.0,9.102833184,4056.069012,6016.408108,53,udp,0,0,0,0,0,0.8363437,1
124,1.426192767,186.0,172356.0,402.9095645,926.6451613,13.58697458,38011.08303,54211.13167,443,tcp,2,4,0,47,23,0.441066039,1
1183,532.6648327,16154.0,629814330.5,1470.094287,47585.07812,680.73359807,14374294.44784,9089749497.0,443,tcp,1,2,0,189,2558,0.009155873,0
1647,3485.16548655625,100923.875,30837851.0,272.145087,92.72031931,95.25480159,222880.7032,829379932.1,22010,tcp,1,0,0,5830,7286,0.011997399,2
937,449.1133749,29772.0,23555266.0,1245.6919,791.1885664,258.0351432,9493596.052,4263700963.0,443,tcp,2,1,0,251,9813,0.042694257,0
72,12.54547613,171.0,242807.0,671.0356502,1419.923977,16.90387365,43439.01084,544963.0737,443,tcp,3,2,0,44,82,0.294318753,1
1553,3485.16548655625,100923.875,15232766.0,491.6305198,34.11968167,94.35189545,152293.233,966983056.9,57954,udp,1,0,0,5178,2041,0.013282767,2
495,29.8525773,165.0,118654.0,706.3130277,719.1151515,17.85858389,14862.78846,443692.5415,443,tcp,1,2,0,46,27,0.483362432,1
167,3.148416376,176.0,189031.0,372.6034313,1074.039773,40.27747367,35868.37222,112928.5705,443,tcp,4,2,0,23,61,0.141987662,1
989,111.3866579,55477.0,440289465.0,1409.769487,7936.432486,390.3245378,14374294.44784,1844906975.0,22,tcp,2,1,0,413,34777,0.009706869,0
689,1215.330635,8374.0,63424280.0,1337.338731,7573.952711,294.6528612,3436023.807,4175904997.0,443,tcp,2,1,0,894,872,0.022509413,0
432,24.68159197,44.0,296479.0,588.0512054,6738.159091,27.60978706,45586.12238,1125138.072,8080,tcp,2,2,1,43,66,0.10864151,1
906,594.740671,2595.0,278837873.0,1260.721531,107451.9742,293.9267252,7103648.762,4224828831.0,443,tcp,0,1,0,920,6146,0.018684325,0
438,7.330402117,71.0,247518.0,789.8319222,3486.169014,30.10286144,1249.296636,9157.846703,443,tcp,1,1,0,10,77,0.338904192,1
94,12.57153812,85.0,73629.0,650.2086231,866.2235294,3.865608488,15027.26907,188915.8859,443,tcp,2,4,0,18,41,0.026475312,1
316,21.80744928,119.0,126169.0,588.7499676,1060.243697,19.00340556,46815.0358,1020916.519,443,tcp,1,4,1,49,53,0.431102317,1
435,20.40077293,181.0,224200.0,386.1949585,1238.674033,9.315936756,29782.94705,607595.1399,80,tcp,3,3,0,39,62,0.147317847,1
91,24.09588401,151.0,91824.0,359.9888257,608.1059603,41.8211841,39413.46046,949702.1718,80,tcp,3,2,0,17,22,0.439808523,1
381,10.00583009,15.0,445700.0,351.4540637,29713.33333,25.05729288,24382.37207,243965.8721,80,tcp,3,2,0,32,72,0.320198306,1
476,0.752977874,108.0,43902.0,467.6690019,406.5,15.38493158,7278.748382,5480.736482,443,tcp,4,2,0,31,38,0.398538798,1
928,1644.98533,4563.0,306304893.0,1486.125763,67127.96252,456.6732448,3757051.324,6180294310.0,443,tcp,1,2,0,389,847,0.023804546,0
808,2928.002856,39911.0,266522506.0,1270.947051,6677.921024,60.94444024,8003640.283,23434681606.0,443,tcp,1,1,0,528,825,0.032253424,0
220,18.57705549,12.0,75876.0,709.5278213,6323.0,35.59395421,3748.360947,69633.5093,443,tcp,3,1,1,25,69,0.436124827,1
344,23.39245099,142.0,212214.0,379.6584529,1494.464789,35.97839402,14810.79799,346460.8662,8080,tcp,3,2,1,44,93,0.411403553,1
114,3.819895228,151.0,230914.0,356.1666865,1529.231788,10.44267369,41527.59598,158631.0657,443,tcp,2,1,0,11,62,0.139983455,1
1464,0.661232191,4.0,4797.0,64.23227752,1199.25,6.886728897,1623.450068,1073.477445,99999,udp,0,0,0,0,0,1.786809424,2
325,27.24030053,77.0,363616.0,305.3712434,4722.285714,30.61799118,48016.74397,1307990.536,8080,tcp,4,1,0,47,52,0.088703846,1
493,0.771419395,28.0,150326.0,508.067845,5368.785714,9.266692624,5740.590089,4428.402536,80,tcp,1,3,0,33,98,0.065246943,1
424,5.026075348,176.0,115674.0,769.0604791,657.2386364,24.00933469,43603.62702,219155.1148,80,tcp,3,2,0,17,18,0.434367909,1
1503,3485.16548655625,100923.875,43784548.0,490.848419,107.5813853,190.4808381,170599.7251,990343717.2,13665,tcp,0,1,0,6511,1270,0.009687377,2
1511,728.4020563,100923.875,12461468.0,427.6370708,31.53412927,188.2967757,200386.7294,145962105.7,45009,udp,1,0,0,3579,8406,0.00713466,2
782,133.0709012,4616.0,255864286.0,1357.261327,55429.87132,233.4290423,3125187.694,415871542.9,443,tcp,1,1,0,686,1818,0.027068386,0
1042,202.5382699,67300.0,629814330.5,1464.170151,11804.72299,679.349959,10002577.59,2025904759.0,443,tcp,1,2,0,62,33091,0.001778487,0
363,1.416491878,188.0,372324.0,523.9743809,1980.446809,13.46220927,25401.44327,35980.93808,443,tcp,4,3,0,31,55,0.395714956,1
814,3058.703183,47841.0,202983407.0,1478.904706,4242.875504,94.76576749,7142449.583,21846633274.0,443,tcp,1,2,0,681,5887,0.008570299,0
1416,0.028879792,5.0,4495.0,70.05821126,4495.0,6.895981313,3512.738168,101.4471462,53,udp,0,0,0,0,0,1.730750871,1
1111,306.2923252,38987.0,73393941.0,1479.900177,1882.523431,680.73359807,14374294.44784,13871818730.0,22,tcp,2,2,0,179,9284,0.001075247,0
1113,160.3495954,10925.0,420198771.0,1435.882151,38462.13007,680.73359807,14374294.44784,7153212984.0,21,tcp,1,1,0,476,20962,0.005564655,0
622,576.5318908,34176.0,253529999.0,1287.672286,7418.363735,217.2783713,4687909.408,2702729275.0,443,tcp,1,2,0,206,1104,0.047079702,0
1102,112.282131,16913.0,629814330.5,1450.978399,43759.69982,519.4056603,11168692.73,1254044620.0,21,tcp,1,1,0,141,13305,0.009266009,0
670,2278.512947,2427.0,322071473.0,1458.042311,132703.5323,318.1005669,6584652.867,15003216806.0,443,tcp,2,2,0,201,8680,0.009820002,0
1576,3485.16548655625,100923.875,9668654.0,453.3712915,67.92933523,94.20135674,444524.3172,2070351085.0,41535,tcp,1,0,0,7652,3847,0.019206386,2
619,709.4469398,12615.0,452246524.0,1298.492639,35849.90281,157.5425087,9746139.157,6914368600.0,443,tcp,2,2,0,618,5779,0.04166697,0
278,20.4195544,194.0,353685.0,573.3884822,1823.118557,9.298079155,6347.170466,129606.3926,443,tcp,3,2,1,16,45,0.187813259,1
1304,0.32869304,9.0,421.0,84.47199491,46.77777778,6.102400664,3803.872575,1250.306441,53,udp,0,0,0,0,0,0.424201881,1
1714,50.386346,43.0,5827.0,195.8617729,135.5116279,1.610647581,466.1007427,23485.11329,5683,udp,0,1,0,8,40,9.465790299,1
1514,590.2869651,100923.875,31230622.0,425.8415369,78.46830803,141.9881692,4617949.056,272591513.3,48569,tcp,0,1,0,9880,2710,0.014060357,2
337,10.76171398,164.0,143781.0,788.7236771,876.7134146,48.6952643,23181.4402,249472.029,443,tcp,4,1,0,10,37,0.053945741,1
1759,20.04143688,18.0,7602.0,154.9033831,422.3333333,1.267570915,766.6577687,15364.92328,8883,tcp,1,1,0,8,41,6.510536179,1
1510,1898.796196,100923.875,27228690.0,181.4996904,182.6497223,198.1216329,37944.49394,72048860.74,0,udp,0,0,0,3329,5852,0.019838931,2
816,2474.440833,6851.0,382949205.0,1261.205072,55896.83331,456.5839055,7159000.817,17714523941.0,443,tcp,2,2,0,219,1766,0.026906553,0
1797,27.20800863,6.0,4001.0,230.2004129,666.8333333,4.483253412,107.9030962,2935.828373,8883,tcp,1,0,0,13,30,7.735931396,1
943,3280.054576,32914.0,272706792.0,1391.571378,8285.434526,66.31454613,6019858.86,19745465601.0,8080,tcp,0,1,0,943,5194,0.033619532,0
634,525.4824834,36820.0,53634525.0,1308.399048,1456.668251,403.3235849,1762737.469,926287663.0,443,tcp,2,1,0,242,1102,0.02135797,0
195,2.012671996,116.0,311354.0,790.4157247,2684.086207,9.069677355,20412.86143,41084.39456,443,tcp,3,4,1,14,58,0.133118664,1
891,605.471388,22270.0,102557013.0,1261.429107,4605.164481,221.1314343,5630201.737,3408926060.0,80,tcp,1,1,0,497,7551,0.034936131,0
1371,0.193601671,5.0,3955.0,133.3199112,791.0,8.518505432,4152.124795,803.8582978,53,udp,0,0,0,0,0,0.755273048,1
389,6.474828537,66.0,313416.0,741.4028124,4748.727273,39.9352866,2302.228461,14906.53454,443,tcp,2,1,1,49,99,0.214795465,1
50,23.96930828,189.0,141320.0,626.0550957,747.7248677,12.05985985,24300.17056,582458.2795,443,tcp,4,4,0,25,17,0.360506184,1
576,1181.82843,37368.0,478463228.0,1256.107501,12804.08981,340.7242601,3147608.418,3719933114.0,443,tcp,1,1,0,726,7723,0.010353351,0
156,16.04989368,88.0,24546.0,388.529505,278.9318182,43.23098948,49839.31224,799915.6624,8080,tcp,1,4,1,41,47,0.416578537,1
1275,1.516673858,3.0,1923.0,144.2474307,641.0,9.480065782,2022.988792,3068.214216,53,udp,0,0,0,0,0,0.506809257,1
426,28.64605382,191.0,210892.0,583.8913153,1104.146597,40.32791248,45115.19345,1292372.26,443,tcp,1,2,0,17,93,0.258061004,1
789,2820.741549,44245.0,72919363.0,1305.005664,1648.081433,416.3195385,1993907.513,5624297768.0,443,tcp,2,1,0,980,4081,0.04758018,0
1127,512.8178902,67003.0,600762986.0,1454.800542,8966.210259,680.73359807,14374294.44784,13867549858.0,22,tcp,1,2,0,283,39298,0.006694201,0
710,2729.993464,48650.0,118778004.0,1380.407315,2441.480041,32.30732712,5154508.807,14071775353.0,8080,tcp,0,2,0,135,9362,0.03804698,0
345,2.66588274,163.0,321284.0,507.2395233,1971.067485,47.43012815,21318.99959,56833.95303,443,tcp,1,2,1,42,16,0.152844771,1
1640,2063.27594,100923.875,37296767.0,119.9629924,85.92557003,62.86018259,146198.0181,301646853.2,50524,udp,1,1,0,5456,6546,0.00979249,2
75,11.76440253,36.0,278473.0,522.8620141,7735.361111,8.321198675,38949.7224,458220.2128,8080,tcp,3,4,0,46,38,0.225538916,1
1167,219.7434362,2765.0,629814330.5,1423.026325,354742.5121,680.73359807,6536722.791,1436401927.0,8080,tcp,2,2,0,116,26092,0.008455874,0
238,13.47582856,138.0,414598.0,496.4675026,3004.333333,0.78163252,33898.40956,456809.1557,80,tcp,2,1,1,37,25,0.393904448,1
1344,0.919461475,2.0,4686.0,111.4463493,2343.0,4.009162183,665.6856814,612.0723381,53,udp,0,0,0,0,0,0.862463011,1
956,302.8373711,31080.0,103747626.0,1431.409504,3338.083205,438.6914947,6437522.061,1949522258.0,443,tcp,1,2,0,473,16162,0.00230144,0
884,2392.60452,45735.0,399298475.0,1414.181971,8730.698043,451.3229717,3679220.713,8802920109.0,443,tcp,2,1,0,680,5027,0.001685522,0
80,23.91748133,18.0,418633.0,780.9279251,23257.38889,9.795976566,19905.8353,476097.4442,80,tcp,2,1,0,24,29,0.437069598,1
591,1421.008705,18416.0,476873327.0,1466.972281,25894.51167,310.7389164,9807449.713,13936471415.0,1935,tcp,2,2,0,867,8101,0.04221491,0
1029,67.02606482,73066.0,548578579.0,1442.825246,7507.987012,61.7843838,14374294.44784,2822047454.0,21,tcp,2,2,0,162,49522,0.009072602,0
1454,0.068233613,2.0,3730.0,146.2231633,1865.0,8.939440438,2051.646467,139.9912517,53,udp,0,0,0,0,0,0.668252684,1
1364,1.73117862,7.0,2479.0,126.8634865,354.1428571,2.499693288,3534.237407,6118.396235,53,udp,0,0,0,0,0,0.436923262,1
1469,1.285145515,9.0,1592.0,189.249936,176.8888889,4.766520027,1628.425797,2092.76411,53,udp,0,0,0,0,0,1.563950999,1
951,125.7678982,79850.0,361443515.0,1452.094142,4526.531183,680.73359807,3235131.537,406875693.6,22,tcp,1,1,0,479,17816,0.009299949,0
648,2678.654147,34731.0,146717341.0,1423.013846,4224.391495,486.3843749,9900090.889,26518919513.0,443,tcp,0,1,0,299,7191,0.014083848,0
1092,549.8316508,60682.0,629814330.5,1466.373219,11597.61486,629.0223963,14374294.44784,18475116034.0,21,tcp,1,2,0,290,30675,0.001642671,0
227,14.40088281,198.0,373007.0,353.4840121,1883.873737,12.0147935,32616.19943,469702.0658,443,tcp,3,2,1,25,17,0.141034602,1
783,3485.16548655625,28849.0,229634384.0,1385.253507,7959.873271,240.5051881,4583109.246,16022915310.0,1935,tcp,1,1,0,894,941,0.032786381,0
544,429.9884373,33629.0,220226558.0,1449.01746,6548.709685,165.8418563,1860264.567,799892254.1,443,tcp,2,2,0,312,3107,0.045130331,0
723,2981.69091,23772.0,82012115.0,1392.536317,3449.945945,173.0526826,1177969.883,3512342093.0,443,tcp,2,2,0,851,7708,0.030815077,0
756,2319.687917,6326.0,236590316.0,1488.472128,37399.67057,453.5060976,7161862.956,16613286966.0,443,tcp,0,2,0,235,7626,0.002733796,0
1249,353.2945287,31048.0,570520981.0,1473.165755,18375.4503,680.73359807,4010747.663,1416975205.0,443,tcp,1,1,0,444,46994,0.006358131,0
962,249.3145835,25736.0,321918168.0,1469.123062,12508.47715,464.9587606,14374294.44784,10573224199.0,443,tcp,2,1,0,374,45488,0.004012971,0
1395,1.800325747,7.0,3488.0,76.63624609,498.2857143,0.529125513,1995.13757,3591.897537,53,udp,0,0,0,0,0,1.526424669,1
1433,1.948990749,4.0,4640.0,83.03575826,1160.0,9.025651197,3182.956593,6203.552955,53,udp,0,0,0,0,0,0.236052691,1
159,6.447628674,105.0,41879.0,399.9371881,398.847619,48.65702196,9859.743859,63571.96722,443,tcp,2,2,0,46,69,0.264652079,1
825,342.5507182,35644.0,310088591.0,1425.278984,8699.601363,186.2363552,2533106.045,867717295.0,443,tcp,0,1,0,760,9776,0.012964553,0
1342,0.27865041,2.0,1760.0,196.8928826,880.0,9.00331102,3522.318758,981.4955652,53,udp,0,0,0,0,0,0.807858457,1
524,3400.441727,42940.0,290744726.0,1398.405114,6770.953097,106.1953358,7395356.684,25147479457.0,1935,tcp,2,2,0,842,2944,0.026106051,0
1397,1.97128735,9.0,1031.0,194.9892353,114.5555556,3.843513216,1529.363911,3014.815732,53,udp,0,0,0,0,0,0.788928253,1
1821,21.97104838,189.0,361644.0,461.9574578,1913.460317,12.95786763,4651.879792,102206.676,443,tcp,3,4,1,40,97,0.378458162,1
182,15.06992473,171.0,115213.0,787.8919311,673.7602339,46.92950518,43531.9391,656023.0454,443,tcp,4,3,1,13,72,0.418778742,1
1263,1.719857615,6.0,3105.0,81.64880917,517.5,8.608713833,3585.722856,6166.93276,53,udp,0,0,0,0,0,1.976204299,1
1107,552.9274534,56470.0,377693881.0,1418.546208,6688.398814,680.73359807,3730563.297,2062730864.0,21,tcp,1,1,0,427,14570,0.008663314,0
947,2553.64876,46582.0,90847808.0,1215.590011,1950.277103,316.7126367,6607613.252,16873523390.0,443,tcp,1,1,0,771,1833,0.012077044,0
12,11.8655403,51.0,7018.0,662.7276303,137.6078431,13.1474659,2577.159177,30579.38608,443,tcp,2,2,0,42,11,0.331464802,1
589,1407.84878,45332.0,301357518.0,1300.362489,6647.787832,108.6844548,6809135.461,9586233052.0,443,tcp,1,1,0,756,7413,0.009007232,0
1709,16.3373287,25.0,2778.0,278.4568269,111.12,2.726779269,538.0620563,8790.496673,8883,tcp,0,0,0,7,17,9.5100295,1
1194,578.9467744,85374.0,10769019.0,1467.863042,126.1393281,285.6513158,14374294.44784,14595146448.0,21,tcp,2,2,0,89,46671,0.001788287,0
621,2886.336646,10649.0,307760756.0,1465.959987,28900.43722,203.9796146,2824153.324,8151457233.0,443,tcp,2,2,0,943,763,0.014387429,0
1007,207.8008718,41724.0,381971818.0,1428.734262,9154.726728,448.2934816,14374294.44784,9331596676.0,22,tcp,1,1,0,372,18010,0.001833806,0
842,1149.679916,10417.0,399296480.0,1352.091436,38331.23548,87.94066594,6302491.712,7245848140.0,1935,tcp,0,2,0,964,2289,0.03824228,0
1159,434.0284924,6079.0,497604218.0,1407.941088,81856.26221,680.73359807,14374294.44784,19611466468.0,443,tcp,2,1,0,290,13175,0.006100891,0
1230,429.3656634,43927.0,629814330.5,1416.104343,21976.31204,680.73359807,14374294.44784,13599654703.0,21,tcp,2,1,0,361,19500,0.003825454,0
1681,3485.16548655625,100923.875,7785622.0,485.5737055,48.9252512,177.1117569,86611.54911,495489620.9,31206,udp,1,0,0,3762,764,0.007550699,2
1082,599.7142676,99038.0,426528211.0,1447.775557,4306.712686,478.8531047,14374294.44784,10304036383.0,22,tcp,2,2,0,275,23671,0.007170696,0
876,1272.909398,3349.0,25357739.0,1491.567378,7571.734548,199.494358,7009504.049,8922463580.0,443,tcp,0,2,0,771,6698,0.035390996,0
478,5.003188182,149.0,190750.0,341.4607493,1280.201342,11.75571402,32893.07707,164570.2545,443,tcp,4,1,1,6,32,0.272254201,1
